Anger Management, 2003, 11 Apr 2003, English, 106, David Dorfman, Peter Segal, 6.2, PG-13, tt0305224, 156834, Comedy, 2 wins & 5 nominations.
Seabiscuit, 2003, 25 Jul 2003, English, 140, Laura Hillenbrand (book)  Gary Ross (screenplay), Gary Ross, 7.3, PG-13, tt0329575, 54277, Drama  History  Sport, Nominated for 7 Oscars. Another 6 wins & 33 nominations.
The Rundown, 2003, 26 Sep 2003, English, 104, R.J. Stewart (story)  R.J. Stewart (screenplay)  James Vanderbilt (screenplay), Peter Berg, 6.7, PG-13, tt0327850, 75716, Action  Adventure  Comedy, 2 wins & 3 nominations.
American Wedding, 2003, 1 Aug 2003, English, 96, Adam Herz (characters)  Adam Herz, Jesse Dylan, 6.3, R, tt0328828, 146219, Comedy  Romance, 3 wins & 6 nominations.
Elf, 2003, 7 Nov 2003, English, 97, David Berenbaum, Jon Favreau, 6.9, PG, tt0319343, 128740, Comedy  Family  Fantasy, 2 wins & 7 nominations.
Tears of the Sun, 2003, 7 Mar 2003, English, 121, Alex Lasker  Patrick Cirillo, Antoine Fuqua, 6.6, R, tt0314353, 84882, Action  Drama  Thriller, 2 nominations.
Bruce Almighty, 2003, 23 May 2003, English, 101, Steve Koren (story)  Mark O'Keefe (story)  Steve Koren (screenplay)  Mark O'Keefe (screenplay)  Steve Oedekerk (screenplay), Tom Shadyac, 6.7, PG-13, tt0315327, 260450, Comedy  Drama  Fantasy, 7 wins & 7 nominations.
Girl with a Pearl Earring, 2003, 9 Jan 2004, English, 100, Tracy Chevalier (novel)  Olivia Hetreed (screenplay), Peter Webber, 7.0, PG-13, tt0335119, 54978, Biography  Drama  Romance, Nominated for 3 Oscars. Another 17 wins & 38 nominations.
What a Girl Wants, 2003, 4 Apr 2003, English, 105, William Douglas-Home (play)  William Douglas-Home  Jenny Bicks (screenplay)  Elizabeth Chandler (screenplay), Dennie Gordon, 5.8, PG, tt0286788, 42097, Comedy  Drama  Romance, 1 win.
Shanghai Knights, 2003, 7 Feb 2003, English, 114, Alfred Gough (characters)  Miles Millar (characters)  Alfred Gough  Miles Millar, David Dobkin, 6.2, PG-13, tt0300471, 71192, Action  Adventure  Comedy, 4 nominations.
The Lizzie McGuire Movie, 2003, 2 May 2003, English, 94, Susan Estelle Jansen  Ed Decter  John J. Strauss  Terri Minsky (characters), Jim Fall, 5.3, PG, tt0306841, 23456, Adventure  Comedy  Family, 2 wins & 3 nominations.
The Making of 'Whale Rider', 2003, 28 Jan 2003, English, 60, N/A, Jonathan Brough, 7.1, N/A, tt0403261, 38, Documentary, N/A
The Life of David Gale, 2003, 21 Feb 2003, English, 130, Charles Randolph, Alan Parker, 7.5, R, tt0289992, 79362, Crime  Drama  Thriller, 3 nominations.
Freaky Friday, 2003, 6 Aug 2003, English, 97, Mary Rodgers (novel)  Heather Hach (screenplay)  Leslie Dixon (screenplay), Mark Waters, 6.1, PG, tt0322330, 85100, Comedy  Family  Fantasy, Nominated for 1 Golden Globe. Another 5 wins & 9 nominations.
Just Married, 2003, 10 Jan 2003, English, 95, Sam Harper, Shawn Levy, 5.4, PG-13, tt0305711, 52287, Comedy  Romance, 9 nominations.
Dr. Seuss' The Cat in the Hat, 2003, 21 Nov 2003, English, 82, Dr. Seuss (book)  Alec Berg (screenplay)  David Mandel (screenplay)  Jeff Schaffer (screenplay), Bo Welch, 3.8, PG, tt0312528, 32539, Adventure  Comedy  Family, 3 wins & 13 nominations.
Something's Gotta Give, 2003, 12 Dec 2003, English, 128, Nancy Meyers, Nancy Meyers, 6.7, PG-13, tt0337741, 83229, Comedy  Drama  Romance, Nominated for 1 Oscar. Another 7 wins & 8 nominations.
Timeline, 2003, 26 Nov 2003, English, 116, Michael Crichton (novel)  Jeff Maguire (screenplay)  George Nolfi (screenplay), Richard Donner, 5.6, PG-13, tt0300556, 49849, Action  Adventure  Sci-Fi, N/A
Dumb and Dumberer: When Harry Met Lloyd, 2003, 13 Jun 2003, English, 85, Peter Farrelly (characters)  Bennett Yellin (characters)  Bobby Farrelly (characters)  Robert Brener (story)  Robert Brener (screenplay)  Troy Miller (screenplay), Troy Miller, 3.4, PG-13, tt0329028, 28699, Comedy, 5 nominations.
Open Range, 2003, 15 Aug 2003, English, 139, Lauran Paine (novel)  Craig Storper (screenplay), Kevin Costner, 7.5, R, tt0316356, 49733, Action  Romance  Western, 1 win & 4 nominations.
Paycheck, 2003, 25 Dec 2003, English, 119, Philip K. Dick (short story)  Dean Georgaris (screenplay), John Woo, 6.3, PG-13, tt0338337, 83985, Action  Mystery  Sci-Fi, 2 wins & 2 nominations.
Lara Croft Tomb Raider: The Cradle of Life, 2003, 25 Jul 2003, English, 117, Dean Georgaris (screenplay)  Steven E. de Souza (story)  James V. Hart (story), Jan de Bont, 5.5, PG-13, tt0325703, 91300, Action  Adventure  Fantasy, 1 win & 2 nominations.
Daddy Day Care, 2003, 9 May 2003, English, 92, Geoff Rodkey, Steve Carr, 5.5, PG, tt0317303, 43950, Comedy  Family, 1 win & 6 nominations.
Brother Bear, 2003, 1 Nov 2003, English, 85, Tab Murphy (screenplay)  Lorne Cameron (screenplay)  David Hoselton (screenplay)  Steve Bencich (screenplay)  Ron J. Friedman (screenplay)  Stephen J. Anderson (story)  Stevie Wermers (story)  Kevin Deters (story)  Woody Woodman (story)  Thom Enriquez (story)  Kevin Harkey (story)  Broose Johnson (story)  John Norton (story)  John Puglisi (story)  Tim Hodge (additional story)  Tom LaBaff (additional story)  Ray Shenusay (additional story)  Brian Pimental (additional story)  Jim Story (additional story)  Don Dougherty (additional story)  Don Hall (additional story)  Samuel Levine (additional story)  Aurian Redson (additional story)  Chris Williams (additional story)  Jeff Hand (additional story material), Aaron Blaise  Robert Walker, 6.7, G, tt0328880, 58518, Animation  Adventure  Family, Nominated for 1 Oscar. Another 2 wins & 19 nominations.
Out of Time, 2003, 3 Oct 2003, English, 105, David Collard, Carl Franklin, 6.5, R, tt0313443, 41892, Action  Crime  Drama, 4 wins & 7 nominations.
Secondhand Lions, 2003, 19 Sep 2003, English, 109, Tim McCanlies, Tim McCanlies, 7.6, PG, tt0327137, 39984, Comedy  Drama  Family, 5 nominations.
Runaway Jury, 2003, 17 Oct 2003, English, 127, John Grisham (novel)  Brian Koppelman (screenplay)  David Levien (screenplay)  Rick Cleveland (screenplay)  Matthew Chapman (screenplay), Gary Fleder, 7.1, PG-13, tt0313542, 71991, Drama  Thriller, 3 nominations.
Stuck on You, 2003, 12 Dec 2003, English, 118, Charles B. Wessler (story)  Bennett Yellin (story)  Peter Farrelly (story)  Bobby Farrelly (story)  Peter Farrelly (screenplay)  Bobby Farrelly (screenplay), Bobby Farrelly  Peter Farrelly, 5.8, PG-13, tt0338466, 41305, Comedy, 1 nomination.
The Station Agent, 2003, 5 Dec 2003, English, 89, Thomas McCarthy, Thomas McCarthy, 7.7, R, tt0340377, 52019, Comedy  Drama, Won 1 BAFTA Film Award. Another 29 wins & 26 nominations.
Radio, 2003, 24 Oct 2003, English, 109, Mike Rich, Michael Tollin, 6.9, PG, tt0316465, 30247, Biography  Drama  Sport, 3 wins & 3 nominations.
Elephant, 2003, 3 Oct 2003, English, 81, Gus Van Sant, Gus Van Sant, 7.2, R, tt0363589, 65597, Crime  Drama  Thriller, 8 wins & 7 nominations.
Chaplin Today: Modern Times, 2003, 1 Jul 2003, English, 26, N/A, Philippe Truffault, 7.2, N/A, tt0404868, 93, Documentary, N/A
Agent Cody Banks, 2003, 14 Mar 2003, English, 102, Ashley Miller (screenplay)  Zack Stentz (screenplay)  Scott Alexander (screenplay)  Larry Karaszewski (screenplay)  Jeffrey Jurgensen (story), Harald Zwart, 5.0, PG, tt0313911, 23528, Action  Adventure  Comedy, 4 nominations.
Final Destination 2, 2003, 31 Jan 2003, English, 90, J. Mackye Gruber (screenplay)  Eric Bress (screenplay)  J. Mackye Gruber (story)  Eric Bress (story)  Jeffrey Reddick (story)  Jeffrey Reddick (characters), David R. Ellis, 6.2, R, tt0309593, 108352, Horror  Thriller, 4 nominations.
Gigli, 2003, 1 Aug 2003, English, 121, Martin Brest, Martin Brest, 2.3, R, tt0299930, 39495, Comedy  Crime  Romance, 7 wins & 6 nominations.
Honey, 2003, 5 Dec 2003, English, 94, Alonzo Brown  Kim Watson, Bille Woodruff, 5.2, PG-13, tt0322589, 33325, Drama  Music  Romance, 8 nominations.
The Haunted Mansion, 2003, 26 Nov 2003, English, 88, David Berenbaum, Rob Minkoff, 4.9, PG, tt0338094, 28214, Comedy  Family  Fantasy, 1 win & 4 nominations.
Cabin Fever, 2003–, 01 Jun 2003, English, N/A, N/A, N/A, 2.9, N/A, tt0498879, 14, Reality-TV, N/A
Gothika, 2003, 21 Nov 2003, English, 98, Sebastian Gutierrez, Mathieu Kassovitz, 5.8, R, tt0348836, 82386, Horror  Thriller, 2 wins & 7 nominations.
Mona Lisa Smile, 2003, 19 Dec 2003, English, 117, Lawrence Konner  Mark Rosenthal, Mike Newell, 6.4, PG-13, tt0304415, 55558, Drama, Nominated for 1 Golden Globe. Another 5 nominations.
Under the Tuscan Sun, 2003, 26 Sep 2003, English, 113, Frances Mayes (book)  Audrey Wells (screen story)  Audrey Wells (screenplay), Audrey Wells, 6.7, PG-13, tt0328589, 31942, Comedy  Drama  Romance, Nominated for 1 Golden Globe. Another 4 nominations.
Basic, 2003, 28 Mar 2003, English, 98, James Vanderbilt, John McTiernan, 6.5, R, tt0264395, 46188, Action  Crime  Drama, 1 nomination.
Uptown Girls, 2003, 15 Aug 2003, English, 92, Julia Dahl (screenplay)  Mo Ogrodnik (screenplay)  Lisa Davidowitz (screenplay)  Allison Jacobs (story), Boaz Yakin, 6.1, PG-13, tt0263757, 26484, Comedy  Drama  Romance, 1 nomination.
A Man Apart, 2003, 4 Apr 2003, English, 109, Christian Gudegast  Paul Scheuring, F. Gary Gray, 6.1, R, tt0266465, 35674, Action  Crime  Drama, 1 nomination.
National Security, 2003, 17 Jan 2003, English, 88, Jay Scherick  David Ronn, Dennis Dugan, 5.5, PG-13, tt0271668, 35745, Action  Comedy  Crime, N/A
Matchstick Men, 2003, 12 Sep 2003, English, 116, Eric Garcia (book)  Nicholas Griffin (screenplay)  Ted Griffin (screenplay), Ridley Scott, 7.3, PG-13, tt0325805, 97389, Comedy  Crime  Drama, 2 nominations.
Intolerable Cruelty, 2003, 10 Oct 2003, English, 100, Robert Ramsey (story)  Matthew Stone (story)  John Romano (story)  Robert Ramsey (screenplay)  Matthew Stone (screenplay)  Ethan Coen (screenplay)  Joel Coen (screenplay), Joel Coen  Ethan Coen, 6.3, PG-13, tt0138524, 69855, Comedy  Crime  Romance, 3 nominations.
View from the Top, 2003, 21 Mar 2003, English, 87, Eric Wald, Bruno Barreto, 5.2, PG-13, tt0264150, 19253, Comedy  Romance, 1 nomination.
Bringing Down the House, 2003, 7 Mar 2003, English, 105, Jason Filardi, Adam Shankman, 5.5, PG-13, tt0305669, 28140, Comedy, 4 wins & 14 nominations.
The Human Stain, 2003, 29 Oct 2003, English, 106, Philip Roth (novel)  Nicholas Meyer (screenplay), Robert Benton, 6.3, R, tt0308383, 23763, Drama  Romance  Thriller, 3 wins & 4 nominations.
Looney Tunes: Back in Action, 2003, 14 Nov 2003, English, 91, Larry Doyle, Joe Dante, 5.7, PG, tt0318155, 20879, Animation  Adventure  Comedy, 9 nominations.
Killing Me Softly, 2003, 29 Sep 2012, English, 18, Thomas Keptner  Helen Penjam (story), Helen Penjam, N/A, N/A, tt2310017, N/A, Short  Drama  Horror, 1 win.
House of Sand and Fog, 2003, 9 Jan 2004, English, 126, Andre Dubus III (novel)  Vadim Perelman (screenplay)  Shawn Lawrence Otto (screenplay), Vadim Perelman, 7.6, R, tt0315983, 53512, Drama, Nominated for 3 Oscars. Another 13 wins & 30 nominations.
Sinbad: Legend of the Seven Seas, 2003, 2 Jul 2003, English, 86, John Logan (screenplay), Patrick Gilmore  Tim Johnson, 6.7, PG, tt0165982, 31399, Animation  Adventure  Comedy, 8 nominations.
The Missing, 2003, 26 Nov 2003, English, 137, Thomas Eidson (novel)  Ken Kaufman (screenplay), Ron Howard, 6.5, R, tt0338188, 25513, Adventure  Thriller  Western, 2 wins & 7 nominations.
Bad Santa, 2003, 26 Nov 2003, English, 91, Glenn Ficarra  John Requa, Terry Zwigoff, 7.1, R, tt0307987, 99178, Comedy  Crime  Drama, Nominated for 1 Golden Globe. Another 1 win & 10 nominations.
The Hole, 2003, 1 Mar 2003, English, 110, Rex Everything (from an original idea by)  Wash Westmoreland, Wash Westmoreland, 6.6, X, tt0381250, 100, Comedy  Adult, 9 wins & 4 nominations.
The Recruit, 2003, 31 Jan 2003, English, 115, Roger Towne  Kurt Wimmer  Mitch Glazer, Roger Donaldson, 6.6, PG-13, tt0292506, 104150, Action  Crime  Drama, 2 nominations.
Chasing Papi, 2003, 16 Apr 2003, German, 80, Laura Angelica Simon (story)  Steve Antin (story)  Laura Angelica Simon (screenplay)  Steve Antin (screenplay)  Alison Balian (screenplay)  Elizabeth Sarnoff (screenplay), Linda Mendoza, 4.7, PG, tt0323572, 3279, Comedy  Romance, 1 nomination.
Beyond Borders, 2003, 24 Oct 2003, English, 127, Caspian Tredwell-Owen, Martin Campbell, 6.4, R, tt0294357, 20842, Adventure  Drama  Romance, 2 nominations.
In the Cut, 2003, 31 Oct 2003, English, 119, Jane Campion (screenplay)  Susanna Moore (screenplay)  Susanna Moore (novel)  Stavros Kazantzidis (additional writer), Jane Campion, 5.3, R, tt0199626, 17728, Mystery  Thriller, 1 win & 2 nominations.
The Hunted, 2003, 14 Mar 2003, English, 94, David Griffiths  Peter Griffiths  Art Monterastelli, William Friedkin, 6.0, R, tt0269347, 32566, Action  Crime  Drama, 2 nominations.
Tiptoes, 2003, 1 Jan 2004, English, 90, Bill Weiner, Matthew Bright, 4.7, R, tt0316768, 3432, Comedy  Drama  Romance, N/A
The Order, 2003, 5 Sep 2003, English, 102, Brian Helgeland, Brian Helgeland, 5.1, R, tt0304711, 14160, Action  Mystery  Thriller, N/A
Swimming Pool, 2003, 21 May 2003, English, 102, François Ozon (screenplay)  Emmanuèle Bernheim  Sionann O'Neill (translation: English), François Ozon, 6.8, R, tt0324133, 32499, Drama  Thriller, 4 wins & 16 nominations.
Grind, 2003, 15 Aug 2003, English, 105, Ralph Sall, Casey La Scala, 5.9, PG-13, tt0338077, 9741, Adventure  Comedy  Sport, N/A
Devil May Cry 2, 2003, 25 Jan 2003, English, N/A, Katsuya Akitomo  Shusaku Matsukawa (scenario design)  Masashi Takimoto (scenario design), Hideaki Itsuno  Carole Ruggier, 6.7, N/A, tt0319285, 473, Action  Adventure  Fantasy, N/A
Wonderland, 2003, 24 Oct 2003, English, 104, James Cox  Captain Mauzner  Todd Samovitz  D. Loriston Scott, James Cox, 6.6, R, tt0335563, 17972, Crime  Drama  Mystery, 3 nominations.
American Splendor, 2003, 12 Sep 2003, English, 101, Harvey Pekar (comic book series American Splendor)  Joyce Brabner (comic book series Our Cancer Year)  Shari Springer Berman  Robert Pulcini, Shari Springer Berman  Robert Pulcini, 7.5, R, tt0305206, 39663, Biography  Comedy  Drama, Nominated for 1 Oscar. Another 33 wins & 39 nominations.
Camp, 2003, 5 Sep 2003, English, 114, Todd Graff, Todd Graff, 6.4, PG-13, tt0342167, 4793, Comedy  Musical  Drama, 6 nominations.
Gods and Generals, 2003, 21 Feb 2003, English, 219, Jeff Shaara (book)  Ronald F. Maxwell (screenplay), Ronald F. Maxwell, 6.3, PG-13, tt0279111, 12465, Drama  History  War, 1 win & 2 nominations.
Bulletproof Monk, 2003, 16 Apr 2003, English, 104, Ethan Reiff  Cyrus Voris, Paul Hunter, 5.4, PG-13, tt0245803, 40089, Action  Comedy  Fantasy, 1 nomination.
Darkness Falls, 2003, 24 Jan 2003, English, 86, Joe Harris (story)  John Fasano (screenplay)  James Vanderbilt (screenplay)  Joe Harris (screenplay), Jonathan Liebesman, 4.9, PG-13, tt0282209, 24003, Horror  Thriller, 1 win & 2 nominations.
House of the Dead, 2003, 10 Oct 2003, English, 90, Mark A. Altman (story)  Dan Bates (story)  Dave Parker (screenplay)  Mark A. Altman (screenplay), Uwe Boll, 2.0, R, tt0317676, 30408, Action  Horror, 2 wins.
Angels in America, 2003, 07 Dec 2003, English, 352, N/A, N/A, 8.3, TV-MA, tt0318997,714, Drama  Fantasy, Won 5 Golden Globes. Another 36 wins & 32 nominations.
Malibu's Most Wanted, 2003, 18 Apr 2003, English, 86, Fax Bahr  Adam Small  Jamie Kennedy  Nick Swardson, John Whitesell, 5.1, PG-13, tt0328099, 14991, Comedy  Crime, 3 nominations.
National Lampoon Presents Dorm Daze, 2003, 20 Aug 2004, English, 96, Patrick Casey  Josh Miller, David Hillenbrand  Scott Hillenbrand, 4.5, R, tt0362511, 6582, Comedy  Crime  Mystery, N/A
Kangaroo Jack, 2003, 17 Jan 2003, English, 89, Steve Bing (story)  Barry O'Brien (story)  Steve Bing (screenplay)  Scott Rosenberg (screenplay), David McNally, 4.4, PG, tt0257568, 21260, Action  Adventure  Comedy, 1 win & 5 nominations.
Hollywood Homicide, 2003, 13 Jun 2003, English, 116, Robert Souza  Ron Shelton, Ron Shelton, 5.3, PG-13, tt0329717, 29372, Action  Comedy  Crime, N/A
The Shape of Things, 2003, 28 Nov 2003, English, 96, Neil LaBute (play)  Neil LaBute (screenplay), Neil LaBute, 6.8, R, tt0308878, 9149, Comedy  Drama  Romance, 1 nomination.
Cradle 2 the Grave, 2003, 28 Feb 2003, English, 101, John O'Brien (story)  John O'Brien (screenplay)  Channing Gibson (screenplay), Andrzej Bartkowiak, 5.8, R, tt0306685, 31943, Action  Crime  Drama, 6 nominations.
Down with Love, 2003, 16 May 2003, English, 101, Eve Ahlert  Dennis Drake, Peyton Reed, 6.3, PG-13, tt0309530, 31145, Comedy  Romance, 4 wins & 7 nominations.
Anything Else, 2003, 19 Sep 2003, English, 108, Woody Allen, Woody Allen, 6.4, R, tt0313792, 22961, Comedy  Romance, N/A
Dickie Roberts: Former Child Star, 2003, 5 Sep 2003, English, 98, Fred Wolf  David Spade, Sam Weisman, 5.6, PG-13, tt0325258, 11023, Comedy, 1 win & 1 nomination.
The Triplets of Belleville, 2003, 11 Jun 2003, French, 78, Sylvain Chomet, Sylvain Chomet, 7.8, PG-13, tt0286244, 38589, Animation  Comedy, Nominated for 2 Oscars. Another 23 wins & 24 nominations.
From Justin to Kelly, 2003, 20 Jun 2003, English, 81, Kim Fuller, Robert Iscove, 2.1, PG, tt0339034, 23157, Comedy  Musical  Romance, 2 wins & 11 nominations.
Spider-Man, 2003–, 11 Jul 2003, English, 30, Steve Ditko  Stan Lee, N/A, 7.3, TV-PG, tt0290983, 722, Adventure  Animation  Drama, 2 nominations.
Biker Boyz, 2003, 31 Jan 2003, English, 110, Michael Gougis (article)  Craig Fernandez  Reggie Rock Bythewood, Reggie Rock Bythewood, 4.5, PG-13, tt0326769, 10346, Action  Drama, N/A
Love Don't Cost a Thing, 2003, 12 Dec 2003, English, 100, Michael Swerdlick (screenplay)  Troy Byer (screenplay)  Michael Swerdlick (screenplay), Troy Byer, 5.0, PG-13, tt0337592, 5378, Comedy  Romance  Drama, 6 nominations.
The Big Empty, 2003, 28 Aug 2009, English, 94, Steve Anderson, Steve Anderson, 6.2, R, tt0321442, 3331, Comedy  Drama  Mystery, N/A
The Singing Detective, 2003, 14 Nov 2003, English, 109, Dennis Potter (screenplay)  Dennis Potter (television series), Keith Gordon, 5.6, R, tt0314676, 6763, Comedy  Crime  Musical, 1 win & 3 nominations.
Shattered Glass, 2003, 26 Dec 2003, English, 94, Buzz Bissinger (article)  Billy Ray, Billy Ray, 7.2, PG-13, tt0323944, 27648, Drama  History, Nominated for 1 Golden Globe. Another 13 wins & 22 nominations.
My Boss's Daughter, 2003, 22 Aug 2003, English, 86, David Dorfman, David Zucker, 4.6, PG-13, tt0270980, 21949, Comedy  Romance, 4 nominations.
Cold Creek Manor, 2003, 19 Sep 2003, English, 118, Richard Jefferies, Mike Figgis, 4.9, R, tt0331468, 17268, Drama  Mystery  Thriller, 1 nomination.
A Mighty Wind, 2003, 9 May 2003, English, 91, Christopher Guest  Eugene Levy, Christopher Guest, 7.3, PG-13, tt0310281, 21286, Comedy  Music, Nominated for 1 Oscar. Another 15 wins & 15 nominations.
Calendar Girls, 2003, 1 Jan 2004, English, 108, Juliette Towhidi  Tim Firth, Nigel Cole, 6.9, PG-13, tt0337909, 17947, Comedy  Drama, Nominated for 1 Golden Globe. Another 2 wins & 13 nominations.
Willard, 2003, 14 Mar 2003, English, 100, Glen Morgan (screenplay)  Gilbert Ralston  Stephen Gilbert (book), Glen Morgan, 6.1, PG-13, tt0310357, 14529, Drama  Horror  Sci-Fi, 3 wins & 2 nominations.
The Jungle Book 2, 2003, 14 Feb 2003, English, 72, Karl Geurs (screenplay)  Carter Crocker (additional written material)  Evan Spiliotopoulos (additional written material)  David Reynolds (additional written material)  Roger S.H. Schulman (additional written material)  Tom Rogers (additional written material), Steve Trenbirth, 5.3, G, tt0283426, 9906, Adventure  Animation  Family, 1 win & 9 nominations.
Duplex, 2003, 26 Sep 2003, English, 89, Larry Doyle, Danny DeVito, 5.8, PG-13, tt0266489, 42159, Comedy, 1 nomination.
Party Monster, 2003, 17 Oct 2003, English, 98, Fenton Bailey  Randy Barbato  James St. James (book), Fenton Bailey  Randy Barbato, 6.3, R, tt0320244, 11840, Biography  Crime  Drama, 3 nominations.
The Cooler, 2003, 27 Feb 2004, English, 101, Frank Hannah  Wayne Kramer, Wayne Kramer, 7.0, R, tt0318374, 27603, Drama  Romance, Nominated for 1 Oscar. Another 12 wins & 22 nominations.
My Life Without Me, 2003, 7 Mar 2003, English, 106, Isabel Coixet  Nanci Kincaid (book), Isabel Coixet, 7.6, R, tt0314412, 19928, Drama  Romance, 16 wins & 15 nominations.
A Guy Thing, 2003, 17 Jan 2003, English, 101, Greg Glienna (story)  Greg Glienna (screenplay)  Pete Schwaba (screenplay)  Matt Tarses (screenplay)  Bill Wrubel (screenplay), Chris Koch, 5.6, PG-13, tt0295289, 13246, Comedy  Romance, N/A
Narc: Shooting Up, 2003, 17 Jun 2003, English, 19, N/A, N/A, 5.3, N/A, tt0395218, 52, Documentary  Short, N/A
Sylvia, 2003, 30 Jan 2004, English, 100, John Brownlow (screenplay), Christine Jeffs, 6.3, R, tt0325055, 8417, Biography  Drama  Romance, 1 win.
The In-Laws, 2003, 23 May 2003, English, 98, Andrew Bergman (screenplay)  Nat Mauldin (screenplay)  Ed Solomon (screenplay), Andrew Fleming, 5.7, PG-13, tt0314786, 13047, Action  Comedy  Thriller, N/A
The Fighting Temptations, 2003, 19 Sep 2003, English, 123, Elizabeth Hunter (story)  Elizabeth Hunter (screenplay)  Saladin K. Patterson (screenplay), Jonathan Lynn, 5.5, PG-13, tt0191133, 5414, Comedy  Drama  Music, 4 wins & 9 nominations.
Better Luck Tomorrow: MTV Movie Special, 2003, 5 May 2003, English, 43, Amy Brill, Kirsten Dirksen, N/A, N/A, tt1785302, N/A, Documentary, N/A
Calling Gerry Molloy, 2003, 6 Sep 2003, English, 15, Sarah Smith, Andrew Lewis, N/A, N/A, tt0367578, N/A, Short  Drama, 1 win.
Luther, 2003, 30 Oct 2003, English, 123, Camille Thomasson  Bart Gavigan, Eric Till, 6.7, PG-13, tt0309820, 12055, Biography  Drama  History, 4 wins & 1 nomination.
Le divorce, 2003, 29 Aug 2003, English, 117, Diane Johnson (novel)  Ruth Prawer Jhabvala (screenplay)  James Ivory (screenplay), James Ivory, 4.9, PG-13, tt0306734, 9213, Drama  Romance  Comedy, 2 wins.
Deliver Us from Eva, 2003, 7 Feb 2003, English, 105, James Iver Mattson (story)  B.E. Brauner (story)  James Iver Mattson (screenplay)  B.E. Brauner (screenplay)  Gary Hardwick (screenplay), Gary Hardwick, 6.0, R, tt0301181, 4184, Comedy  Drama  Romance, 4 wins & 12 nominations.
The Sleeping Dictionary, 2003, 31 Jan 2003, English, 109, Guy Jenkin, Guy Jenkin, 6.6, R, tt0242888, 6488, Drama  Romance, 4 wins & 6 nominations.
All the Real Girls, 2003, 1 Aug 2003, English, 108, David Gordon Green (story)  Paul Schneider (story)  David Gordon Green, David Gordon Green, 6.9, R, tt0299458, 8810, Drama  Romance, 4 wins & 8 nominations.
Masked and Anonymous, 2003, 8 Aug 2003, English, 112, Bob Dylan  Larry Charles, Larry Charles, 5.5, PG-13, tt0319829, 3802, Comedy  Drama  Music, N/A
Manic, 2003, 01 Apr 2003, English, N/A, Thomas Vancott, Oscar Negroni, N/A, N/A, tt4680030, N/A, Short  Drama, N/A
Lockdown on Main Street, 2003, N/A, English, 25, N/A, Catherine Hollander  Laura Nix, 4.8, N/A, tt0367978, 33, Documentary  Short, N/A
Confidence, 2003, 25 Apr 2003, English, 97, Doug Jung, James Foley, 6.7, R, tt0310910, 29666, Crime  Thriller, N/A
The Company, 2003, 20 May 2004, English, 112, Neve Campbell (story)  Barbara Turner (story)  Barbara Turner (screenplay), Robert Altman, 6.2, R, tt0335013, 5092, Drama  Music  Romance, 2 nominations.
Veronica Guerin, 2003, 17 Oct 2003, English, 92, Carol Doyle (story)  Carol Doyle (screenplay)  Mary Agnes Donoghue (screenplay), Joel Schumacher, 6.9, R, tt0312549, 15224, Biography  Crime  Drama, Nominated for 1 Golden Globe. Another 3 wins & 13 nominations.
How to Deal, 2003, 18 Jul 2003, English, 101, Sarah Dessen (novels)  Neena Beber (screenplay), Clare Kilner, 5.7, PG-13, tt0319524, 7878, Comedy  Drama  Romance, N/A
El día que me amen, 2003, 12 Jun 2003, Spanish, 110, Marcos Carnevale  Marcela Guerty  Adrián Suar (idea), Daniel Barone, 6.3, NOT RATED, tt0362582, 210, Drama  Romance, 2 wins.
Head of State, 2003, 28 Mar 2003, English, 95, Chris Rock  Ali LeRoi, Chris Rock, 5.4, PG-13, tt0325537, 14107, Comedy, 9 nominations.
Pieces of April, 2003, 19 Feb 2004, English, 80, Peter Hedges, Peter Hedges, 7.1, PG-13, tt0311648, 17394, Comedy  Drama, Nominated for 1 Oscar. Another 17 wins & 18 nominations.
In Hell, 2003, 8 Aug 2003, English, 98, Eric James Virgets  Jorge Alvarez, Ringo Lam, 6.2, R, tt0339135, 13911, Action  Thriller  Drama, N/A
I Capture the Castle, 2003, 9 May 2003, English, 113, Dodie Smith (novel)  Heidi Thomas (screenplay), Tim Fywell, 7.1, R, tt0300015, 4936, Drama  Romance, 2 wins & 4 nominations.
Pride and Prejudice, 2003, 5 Dec 2003, English, 104, Jane Austen (novel)  Anne K. Black  Katherine Brim  Jason Faller, Andrew Black, 5.4, PG, tt0366920, 1856, Comedy  Romance, N/A
Battle Royale II, 2003, 5 Jul 2003, Japanese, 134, Kenta Fukasaku  Norio Kida  Koushun Takami (characters), Kenta Fukasaku  Kinji Fukasaku, 4.7, NOT RATED, tt0338763, 14969, Action  Drama  Sci-Fi, 2 wins & 1 nomination.
Japanese Story, 2003, 25 Sep 2003, English, 110, Alison Tilson, Sue Brooks, 6.8, R, tt0304229, 5300, Drama  Romance, 20 wins & 12 nominations.
Fallo grosso, 2003, N/A, Italian, N/A, N/A, Andrew Ascolta, N/A, N/A, tt1263025, N/A, Adult, N/A
Warrior Queen, 2003, 12 Oct 2003, English, 83, Andrew Davies, Bill Anderson, 5.4, N/A, tt0338806, 828, Action  Drama  History, N/A
Rugrats Go Wild!, 2003, 28 May 2003, English, N/A, N/A, N/A, 7.3, N/A, tt0416201, 16, Adventure  Family, N/A
The Manson Family, 2003, 23 Jul 2004, English, 95, Jim Van Bebber, Jim Van Bebber, 5.4, R, tt0118840, 2512, Crime  Drama  History, 1 win.
