Dirty Dancing: Havana Nights, 2004, 27 Feb 2004, English, 86, Kate Gunzinger (story)  Peter Sagal (story)  Boaz Yakin (screenplay)  Victoria Arch (screenplay), Guy Ferland, 6.0, PG-13, tt0338096, 19871, Romance  Drama, N/A
Around the World in 80 Days, 2004, 16 Jun 2004, English, 120, Jules Verne (novel)  David N. Titcher (screenplay)  David Benullo (screenplay)  David Andrew Goldstein (screenplay), Frank Coraci, 5.8, PG, tt0327437, 60896, Action  Adventure  Comedy, 2 nominations.
Chasing Liberty, 2004, 9 Jan 2004, English, 111, Derek Guiley  David Schneiderman, Andy Cadiff, 6.1, PG-13, tt0360139, 26706, Comedy  Romance, 5 nominations.
A Very Long Engagement, 2004, 27 Oct 2004, French, 133, Sébastien Japrisot (novel)  Jean-Pierre Jeunet (story)  Guillaume Laurant (story)  Guillaume Laurant (dialogue), Jean-Pierre Jeunet, 7.7, R, tt0344510, 58998, Drama  Mystery  Romance, Nominated for 2 Oscars. Another 21 wins & 27 nominations.
The Motorcycle Diaries, 2004, 24 Sep 2004, Spanish, 126, Ernesto 'Che' Guevara (book)  Alberto Granado (book)  Jose Rivera (screenplay), Walter Salles, 7.8, R, tt0318462, 76564, Adventure  Biography  Drama, Won 1 Oscar. Another 36 wins & 41 nominations.
Along Came Polly, 2004, 16 Jan 2004, English, 90, John Hamburg, John Hamburg, 5.9, PG-13, tt0343135, 98657, Comedy  Romance, 1 win & 8 nominations.
Taking Lives, 2004, 19 Mar 2004, English, 103, Michael Pye (novel)  Jon Bokenkamp (screen story)  Jon Bokenkamp (screenplay), D.J. Caruso, 6.2, R, tt0364045, 59612, Crime  Mystery  Thriller, 3 nominations.
After the Sunset, 2004, 12 Nov 2004, English, 97, Paul Zbyszewski (story)  Paul Zbyszewski (screenplay)  Craig Rosenberg (screenplay), Brett Ratner, 6.3, PG-13, tt0367479, 35865, Action  Comedy  Crime, 1 nomination.
Head in the Clouds, 2004, 30 Oct 2004, English, 132, John Duigan, John Duigan, 6.6, R, tt0338097, 11739, Drama  Romance  War, 6 wins & 5 nominations.
The Polar Express, 2004, 10 Nov 2004, English, 100, Chris Van Allsburg (book)  Robert Zemeckis (screenplay)  William Broyles Jr. (screenplay), Robert Zemeckis, 6.6, G, tt0338348, 103780, Animation  Adventure  Family, Nominated for 3 Oscars. Another 5 wins & 17 nominations.
Thunderbirds, 2004, 30 Jul 2004, English, 95, Gerry Anderson (television series)  Sylvia Anderson (television series)  Peter Hewitt (story)  William Osborne (story)  William Osborne (screenplay)  Michael McCullers (screenplay), Jonathan Frakes, 4.2, PG, tt0167456, 10301, Action  Adventure  Comedy, N/A
The Ladykillers, 2004, 26 Mar 2004, English, 104, Joel Coen (screenplay)  Ethan Coen (screenplay)  William Rose (movie "The Ladykillers"), Ethan Coen  Joel Coen, 6.2, R, tt0335245, 76704, Comedy  Crime  Thriller, 4 wins & 4 nominations.
Confessions of a Teenage Drama Queen, 2004, 20 Feb 2004, English, 89, Dyan Sheldon (book)  Gail Parent (screenplay), Sara Sugarman, 4.5, PG, tt0361467, 21392, Comedy  Family  Music, 1 win.
Artifact from the Future: The Making of 'THX 1138', 2004, 14 Sep 2004, English, 31, N/A, Gary Leva, 6.1, N/A, tt0426917, 128, Documentary  Short, N/A
Jersey Girl, 2004, 26 Mar 2004, English, 102, Kevin Smith, Kevin Smith, 6.2, PG-13, tt0300051, 50179, Comedy  Drama  Romance, 1 win & 6 nominations.
The Stepford Wives, 2004, 11 Jun 2004, English, 93, Ira Levin (book)  Paul Rudnick (screenplay), Frank Oz, 5.2, PG-13, tt0327162, 46180, Comedy  Sci-Fi  Thriller, 3 wins.
House of Flying Daggers, 2004, 14 Jan 2005, Mandarin, 119, Feng Li  Bin Wang  Yimou Zhang, Yimou Zhang, 7.6, PG-13, tt0385004, 84613, Action  Adventure  Drama, Nominated for 1 Oscar. Another 25 wins & 46 nominations.
A Tale of Two Sisters, 2004, 25 Mar 2005, English, 15, Van Elder  Paulara Hawkins (story), Van Elder, 6.5, R, tt0430659, 228, Drama  Short, N/A
Kinsey, 2004, 24 Mar 2005, English, 118, Bill Condon, Bill Condon, 7.1, R, tt0362269, 40718, Biography  Drama, Nominated for 1 Oscar. Another 19 wins & 40 nominations.
Birth, 2004, 3 Nov 2004, English, 100, Jean-Claude Carrière  Milo Addica  Jonathan Glazer, Jonathan Glazer, 6.0, R, tt0337876, 27667, Drama  Mystery  Romance, Nominated for 1 Golden Globe. Another 5 wins & 12 nominations.
The Forgotten, 2004, 24 Sep 2004, English, 91, Gerald Di Pego, Joseph Ruben, 5.8, PG-13, tt0356618, 54246, Drama  Horror  Mystery, 6 nominations.
Seed of Chucky, 2004, 12 Nov 2004, English, 87, Don Mancini (characters)  Don Mancini, Don Mancini, 4.9, R, tt0387575, 25796, Comedy  Horror  Thriller, 2 wins & 5 nominations.
Anacondas: The Hunt for the Blood Orchid, 2004, 27 Aug 2004, English, 97, Hans Bauer  Jim Cash  Jack Epps Jr.  Hans Bauer (story)  Jim Cash (story)  Jack Epps Jr. (story)  John Claflin (screenplay)  Daniel Zelman (screenplay)  Michael Miner (screenplay)  Edward Neumeier (screenplay), Dwight H. Little, 4.5, PG-13, tt0366174, 19849, Adventure  Horror  Thriller, 1 nomination.
I Heart Huckabees, 2004, 22 Oct 2004, English, 107, David O. Russell  Jeff Baena, David O. Russell, 6.8, R, tt0356721, 54216, Comedy, 2 wins & 5 nominations.
Sky Captain and the World of Tomorrow, 2004, 17 Sep 2004, English, 106, Kerry Conran, Kerry Conran, 6.1, PG, tt0346156, 68760, Action  Adventure  Mystery, 6 wins & 14 nominations.
The Football Factory, 2004, 14 May 2004, English, 91, John King (novel)  Nick Love, Nick Love, 6.9, R, tt0385705, 21454, Crime  Drama  Sport, 1 win & 1 nomination.
The Big Bounce, 2004, 30 Jan 2004, English, 88, Elmore Leonard (novel)  Sebastian Gutierrez (screenplay), George Armitage, 4.9, PG-13, tt0315824, 15138, Comedy  Crime, N/A
Hidalgo, 2004, 5 Mar 2004, English, 136, John Fusco, Joe Johnston, 6.6, PG-13, tt0317648, 64165, Action  Adventure  Western, 1 win & 2 nominations.
Alfie, 2004, 5 Nov 2004, English, 103, Bill Naughton (play)  Bill Naughton (earlier screenplay)  Elaine Pope (screenplay)  Charles Shyer (screenplay), Charles Shyer, 6.2, R, tt0375173, 39803, Comedy  Drama  Romance, Won 1 Golden Globe. Another 4 wins & 7 nominations.
Speak, 2004, 20 Jan 2004, English, 89, Laurie Halse Anderson (novel)  Jessica Sharzer (screenplay)  Annie Young Frisbie (screenplay), Jessica Sharzer, 7.5, PG-13, tt0378793, 18123, Drama, 1 win & 2 nominations.
Raise Your Voice, 2004, 8 Oct 2004, English, 103, Mitch Rotter (story)  Sam Schreiber (screenplay), Sean McNamara, 5.9, PG, tt0361696, 20171, Family  Music  Romance, 2 wins & 3 nominations.
The Sea Inside, 2004, 3 Sep 2004, Spanish, 125, Alejandro Amenábar (screenplay)  Mateo Gil (screenplay), Alejandro Amenábar, 8.1, PG-13, tt0369702, 58862, Biography  Drama  Romance, Won 1 Oscar. Another 65 wins & 32 nominations.
Torque, 2004, 16 Jan 2004, English, 84, Matt Johnson, Joseph Kahn, 3.9, PG-13, tt0329691, 22287, Action  Thriller, 4 nominations.
Shall We Dance, 2004, 15 Oct 2004, English, 106, Masayuki Suo  Audrey Wells (screenplay), Peter Chelsom, 6.1, PG-13, tt0358135, 32165, Comedy  Drama  Romance, 4 nominations.
The Door in the Floor, 2004, 17 Sep 2004, English, 111, John Irving (novel)  Tod Williams (screenplay), Tod Williams, 6.8, R, tt0348593, 12834, Drama, 4 wins & 4 nominations.
In Good Company, 2004, 14 Jan 2005, English, 109, Paul Weitz, Paul Weitz, 6.5, PG-13, tt0385267, 47082, Comedy  Drama  Romance, 2 wins & 4 nominations.
Godzilla: Final Wars, 2004, 4 Dec 2004, Cantonese, 125, Isao Kiriyama (screenplay)  Ryûhei Kitamura (screenplay)  Wataru Mimura (story)  Shogo Tomiyama (story), Ryûhei Kitamura, 6.6, PG-13, tt0399102, 4571, Action  Adventure  Fantasy, 2 nominations.
Ned Kelly: The True Story, 2004, 4 Oct 2004, English, 50, Barrie Dowdall  Gregory Miller, Barrie Dowdall, N/A, N/A, tt1778297, N/A, Documentary, N/A
Exorcist: The Beginning, 2004, 20 Aug 2004, English, 114, William Peter Blatty (movie The Exorcist)  William Wisher Jr. (story)  Caleb Carr (story)  Alexi Hawley (screenplay), Renny Harlin, 5.1, R, tt0204313, 26966, Horror  Mystery  Thriller, 3 nominations.
The Alamo, 2004, 9 Apr 2004, English, 137, Leslie Bohem  Stephen Gaghan  John Lee Hancock, John Lee Hancock, 6.0, PG-13, tt0318974, 15731, Drama  History  War, 1 nomination.
Flight of the Phoenix, 2004, 17 Dec 2004, English, 113, Lukas Heller  Scott Frank (screenplay)  Edward Burns (screenplay), John Moore, 6.1, PG-13, tt0377062, 43673, Action  Adventure  Drama, 2 nominations.
Bad Education, 2004, 19 Mar 2004, Spanish, 106, Pedro Almodóvar, Pedro Almodóvar, 7.5, NC-17, tt0275491, 41381, Crime  Drama  Mystery, Nominated for 1 BAFTA Film Award. Another 16 wins & 35 nominations.
First Daughter, 2004, 24 Sep 2004, English, 106, Jessica Bendinger (story)  Jerry O'Connell (story)  Jessica Bendinger (screenplay)  Kate Kondell (screenplay), Forest Whitaker, 4.9, PG, tt0361620, 15342, Comedy  Drama  Romance, N/A
Ladder 49, 2004, 1 Oct 2004, English, 115, Lewis Colick, Jay Russell, 6.5, PG-13, tt0349710, 46319, Action  Drama  Thriller, 1 win & 6 nominations.
A Dirty Shame, 2004, 30 Dec 2004, English, 89, John Waters, John Waters, 5.1, NC-17, tt0365125, 10173, Comedy, 1 win.
You Got Served, 2004, 30 Jan 2004, English, 95, Chris Stokes, Chris Stokes, 3.4, PG-13, tt0365957, 23059, Drama  Music, 1 win & 5 nominations.
The Whole Ten Yards, 2004, 9 Apr 2004, English, 98, Mitchell Kapner (characters)  Mitchell Kapner (story)  George Gallo (screenplay), Howard Deutch, 5.4, PG-13, tt0327247, 42355, Comedy  Crime  Thriller, N/A
Maria Full of Grace, 2004, 2 Apr 2004, Spanish, 101, Joshua Marston, Joshua Marston, 7.5, R, tt0390221, 28794, Crime  Drama, Nominated for 1 Oscar. Another 40 wins & 29 nominations.
Win a Date with Tad Hamilton!, 2004, 23 Jan 2004, English, 95, Victor Levin, Robert Luketic, 5.6, PG-13, tt0335559, 21281, Comedy  Romance, 8 nominations.
Catch That Kid, 2004, 6 Feb 2004, English, 91, Nikolaj Arcel (film "Klatretøsen")  Hans Fabian Wullenweber (film "Klatretøsen")  Erlend Loe (film "Klatretøsen")  Michael Brandt (screenplay)  Derek Haas (screenplay), Bart Freundlich, 5.2, PG, tt0337917, 7325, Comedy  Crime, 1 nomination.
Beyond the Sea, 2004, 26 Nov 2004, English, 118, Kevin Spacey  Lewis Colick, Kevin Spacey, 6.7, PG-13, tt0363473, 11938, Biography  Drama  Music, Nominated for 1 Golden Globe. Another 4 nominations.
Envy, 2004, 30 Apr 2004, English, 99, Steve Adams, Barry Levinson, 4.8, PG-13, tt0326856, 24889, Comedy, 1 nomination.
Veer-Zaara, 2004, 12 Nov 2004, Hindi, 192, Aditya Chopra (dialogue)  Aditya Chopra (screenplay)  Aditya Chopra (story), Yash Chopra, 7.9, N/A, tt0420332, 26939, Drama  Musical  Romance, 21 wins & 29 nominations.
Cube Zero, 2004, 22 Feb 2005, English, 97, Ernie Barbarash, Ernie Barbarash, 5.7, R, tt0377713, 24256, Mystery  Sci-Fi  Thriller, 3 wins & 2 nominations.
Home on the Range, 2004, 2 Apr 2004, English, 76, Will Finn  John Sanford  Will Finn (story)  John Sanford (story)  Michael LaBash (story)  Sam J. Levine (story)  Mark Kennedy (story)  Robert Lence (story)  Keith Baxter (additional story)  Mike Kunkel (additional story)  Jason Lethcoe (additional story)  Donnie Long (additional story)  Brian Pimental (additional story)  David Moses Pimentel (additional story)  Ralph Zondag (additional story)  Davy Liu (additional story), Will Finn  John Sanford, 5.4, PG, tt0299172, 11604, Animation  Comedy  Family, 5 nominations.
Fat Albert, 2004, 25 Dec 2004, English, 93, Bill Cosby  Charles Kipps, Joel Zwick, 4.3, PG, tt0396592, 8637, Comedy  Family  Fantasy, 1 nomination.
De-Lovely, 2004, 1 Oct 2004, English, 125, Jay Cocks, Irwin Winkler, 6.6, PG-13, tt0352277, 9279, Biography  Drama  Music, Nominated for 2 Golden Globes. Another 1 win & 10 nominations.
A Love Song for Bobby Long, 2004, 21 Jan 2005, English, 119, Ronald Everett Capps (novel)  Shainee Gabel (screenplay), Shainee Gabel, 7.2, R, tt0369672, 20840, Drama, N/A
Little Black Book, 2004, 6 Aug 2004, English, 111, Melissa Carter (story)  Melissa Carter (screenplay)  Elisa Bell (screenplay), Nick Hurran, 5.2, PG-13, tt0361841, 14099, Comedy  Romance  Drama, 1 nomination.
The Woodsman, 2004, N/A, English, 87, Steven Fechter (play)  Nicole Kassell (screenplay)  Steven Fechter (screenplay), Nicole Kassell, 7.3, R, tt0361127, 25679, Drama, 8 wins & 17 nominations.
Ginger Snaps Back: The Beginning, 2004, 27 Aug 2004, English, 94, Christina Ray  Stephen Massicotte, Grant Harvey, 5.9, R, tt0365265, 7610, Drama  Horror, 1 nomination.
We Don't Live Here Anymore, 2004, 11 Nov 2004, English, 101, Andre Dubus (short stories "We Don't Live Here Anymore" and "Adultery")  Larry Gross (screenplay), John Curran, 6.4, R, tt0361309, 7789, Drama  Romance, 3 wins & 3 nominations.
Spartan, 2004, 12 Mar 2004, English, 106, David Mamet, David Mamet, 6.6, R, tt0360009, 25559, Action  Crime  Drama, N/A
She Hate Me, 2004, 30 Jul 2004, English, 138, Michael Genet (story)  Michael Genet (screenplay)  Spike Lee (screenplay), Spike Lee, 5.3, R, tt0384533, 6107, Comedy  Drama, 1 win & 6 nominations.
Barbershop 2: Back in Business, 2004, 6 Feb 2004, English, 106, Mark Brown (characters)  Don D. Scott, Kevin Rodney Sullivan, 5.6, PG-13, tt0337579, 8429, Comedy  Drama, 2 wins & 10 nominations.
Suspect Zero, 2004, 27 Aug 2004, English, 99, Zak Penn (story)  Zak Penn (screenplay)  Billy Ray (screenplay), E. Elias Merhige, 5.9, R, tt0324127, 15530, Crime  Thriller, N/A
Antares, 2004, 3 Dec 2004, German, 105, Götz Spielmann, Götz Spielmann, 6.4, N/A, tt0419449, 1685, Drama, 2 wins & 3 nominations.
Ghost in the Shell 2: Innocence, 2004, 6 Mar 2004, Japanese, 100, Masamune Shirow (comic "Koukaku-Kidoutai")  Mamoru Oshii (screenplay)  Richard Epcar (english version), Mamoru Oshii, 7.6, PG-13, tt0347246, 23484, Animation  Drama  Sci-Fi, 7 wins & 8 nominations.
Straight Into Darkness, 2004, 1 Jan 2004, German, 95, Jeff Burr (story)  Jeff Burr  Mark Hannah (story), Jeff Burr, 5.2, R, tt0287733, 1143, Action  Drama  Horror, N/A
Swades, 2004, 17 Dec 2004, Hindi, 189, M.G. Sathya (story)  Ashutosh Gowariker (story)  Ashutosh Gowariker (screenplay)  Sameer Sharma (screenplay)  Lalit Marathe (screenplay)  Amin Hajee (screenplay)  Charlotte Whitby-Coles (screenplay)  Yashodeep Nigudkar (screenplay)  Ayan Mukherjee (screenplay)  K.P. Saxena (dialogue), Ashutosh Gowariker, 8.4, NOT RATED, tt0367110, 47068, Drama, 12 wins & 23 nominations.
Noel, 2004, 26 Nov 2004, English, 96, David Hubbard, Chazz Palminteri, 6.3, PG, tt0383534, 6190, Drama, N/A
The Final Cut, 2004, 11 Nov 2004, English, 95, Omar Naim, Omar Naim, 6.2, PG-13, tt0364343, 25277, Action  Sci-Fi  Thriller, 1 win & 4 nominations.
Agent Cody Banks 2: Destination London, 2004, 12 Mar 2004, English, 100, Jeffrey Jurgensen (characters)  Harald Zwart (story)  Dylan Sellers (story)  Don Rhymer (story)  Don Rhymer (screenplay), Kevin Allen, 4.4, PG, tt0358349, 9705, Action  Adventure  Comedy, N/A
Highwaymen, 2004, 19 Feb 2004, English, 80, Craig Mitchell  Hans Bauer, Robert Harmon, 5.7, R, tt0339147, 6880, Action  Crime  Thriller, 2 nominations.
Eating Out, 2004, 24 Feb 2012, English, 90, Q. Allan Brocka, Q. Allan Brocka, 6.1, UNRATED, tt0372884, 4480, Comedy  Drama  Romance, 6 wins.
Dead End, 2004, 4 Feb 2004, English, 14, Josh Nix (screenplay), Wes Human, N/A, N/A, tt0428448, N/A, Short, N/A
Criminal, 2004, 7 Oct 2004, English, 87, Fabián Bielinsky (film Nueve reinas)  Gregory Jacobs (screenplay)  Steven Soderbergh (screenplay), Gregory Jacobs, 6.4, R, tt0362526, 8570, Comedy  Crime  Drama, N/A
Two Brothers, 2004, 25 Jun 2004, English, 109, Alain Godard (scenario)  Jean-Jacques Annaud (scenario)  Jean-Jacques Annaud (original idea)  Julian Fellowes (english dialogue), Jean-Jacques Annaud, 7.1, PG, tt0338512, 10706, Adventure  Drama  Family, 2 wins & 2 nominations.
Twisted, 2004, 27 Feb 2004, English, 97, Sarah Thorp, Philip Kaufman, 5.2, R, tt0315297, 15872, Crime  Drama  Mystery, 1 win.
Vera Drake, 2004, 7 Jan 2005, English, 125, Mike Leigh, Mike Leigh, 7.7, R, tt0383694, 18880, Crime  Drama, Nominated for 3 Oscars. Another 43 wins & 30 nominations.
A Home at the End of the World, 2004, 14 Oct 2004, English, 97, Michael Cunningham (novel)  Michael Cunningham (screenplay), Michael Mayer, 6.8, R, tt0359423, 11390, Drama  Romance, 1 win & 4 nominations.
Laws of Attraction, 2004, 30 Apr 2004, English, 90, Aline Brosh McKenna (story)  Aline Brosh McKenna (screenplay)  Robert Harling (screenplay), Peter Howitt, 5.9, PG-13, tt0323033, 17208, Comedy  Romance, 2 nominations.
The Life and Death of Peter Sellers, 2004, 1 Oct 2004, English, 122, Roger Lewis (book)  Christopher Markus (teleplay)  Stephen McFeely (teleplay), Stephen Hopkins, 7.0, NOT RATED, tt0352520, 12307, Biography  Comedy  Drama, Won 2 Golden Globes. Another 20 wins & 24 nominations.
Book of Love, 2004, 18 Jan 2004, English, 83, Alan Brown, Alan Brown, 5.4, R, tt0376006, 1390, Comedy  Drama, 1 nomination.
Johnson Family Vacation, 2004, 7 Apr 2004, English, 97, Todd R. Jones  Earl Richey Jones, Christopher Erskin, 4.2, PG-13, tt0359517, 5402, Comedy, 3 nominations.
My Baby's Daddy, 2004, 9 Jan 2004, English, 86, Eddie Griffin  Coke Daniels  Brent Goldberg  David Wagner, Cheryl Dunye, 4.5, PG-13, tt0332712, 2997, Comedy, N/A
Enduring Love, 2004, 26 Nov 2004, English, 100, Ian McEwan (novel)  Joe Penhall (screenplay), Roger Michell, 6.4, R, tt0375735, 8278, Drama  Mystery  Romance, 4 wins & 12 nominations.
Marxist Poetry: The Making of 'The Battle of Algiers', 2004, 12 Oct 2004, French, 51, N/A, N/A, 7.1, N/A, tt0768130, 32, Documentary, N/A
Being Julia, 2004, 11 Nov 2004, English, 104, Ronald Harwood  W. Somerset Maugham (novel), István Szabó, 7.1, R, tt0340012, 10156, Comedy  Drama  Romance, Nominated for 1 Oscar. Another 10 wins & 17 nominations.
Intermission, 2004, 6 May 2004, English, 14, Laura Cayouette, Laura Cayouette, 7.6, N/A, tt0405048, 35, Short, N/A
Paparazzi, 2004, 3 Sep 2004, English, 84, Forry Smith, Paul Abascal, 5.8, PG-13, tt0338325, 12745, Action  Crime  Thriller, N/A
The Cookout, 2004, 3 Sep 2004, English, 97, Queen Latifah (story)  Shakim Compere (story)  Darryl French (story)  Laurie B. Turner (screenplay)  Ramsey Gbelawoe (screenplay)  Jeffrey Brian Holmes (screenplay), Lance Rivera, 3.5, PG-13, tt0380277, 2317, Comedy, 2 nominations.
Undertow, 2004, 17 Dec 2004, English, 108, Lingard Jervey (story)  Joe Conway (screenplay)  David Gordon Green (screenplay), David Gordon Green, 6.7, R, tt0360130, 6866, Drama  Thriller, 3 wins & 5 nominations.
Shade, 2004, 1 Nov 2004, English, 11, Matt Pinder, Dustin Demri-Burns  Matt Pinder, N/A, N/A, tt0491144, N/A, Short, N/A
Christmas with the Kranks, 2004, 24 Nov 2004, English, 99, John Grisham (novel)  Chris Columbus (screenplay), Joe Roth, 5.1, PG, tt0388419, 23634, Comedy  Family, 2 wins & 1 nomination.
Godsend, 2004, 30 Apr 2004, English, 102, Mark Bomback, Nick Hamm, 4.8, PG-13, tt0335121, 21461, Drama  Horror  Sci-Fi, N/A
Employee of the Month, 2004, 17 Jan 2004, English, 97, Mitch Rouse  Jay Leggett, Mitch Rouse, 6.2, R, tt0362590, 8282, Comedy  Drama, N/A
The Return of James Battle, 2004, 21 Jul 2004, French, 92, Jean-Phillippe Dugand  Didier Poiraud  Thierry Poiraud  Vincent Tavier  Marie Garel Weiss, Didier Poiraud  Thierry Poiraud, 5.4, N/A, tt0362084, 1196, Adventure  Comedy  Horror, N/A
The Pornographer: A Love Story, 2004, 2 May 2004, English, 81, N/A, Alan Wade, 4.4, N/A, tt0246157, 120, Drama, 1 win.
Shutter, 2004, 9 Sep 2004, Thai, 97, Banjong Pisanthanakun  Sopon Sukdapisit  Parkpoom Wongpoom, Banjong Pisanthanakun  Parkpoom Wongpoom, 7.1, NOT RATED, tt0440803, 28368, Horror  Mystery  Thriller, 1 win & 1 nomination.
The Mother Tree, 2004, N/A, English, N/A, Shaeri Richards (screenplay), Shaeri Richards, N/A, N/A, tt1454688, N/A, Short, N/A
Gang Bangs 5: When Will I Be Loved?, 2004, N/A, English, N/A, N/A, N/A, N/A, N/A, tt0444138, N/A, Adult, N/A
Stage Beauty, 2004, 3 Sep 2004, English, 106, Jeffrey Hatcher (play)  Jeffrey Hatcher (screenplay), Richard Eyre, 7.2, R, tt0368658, 8407, Drama, 3 wins & 1 nomination.
With Blood on My Hands: Pusher II, 2004, 25 Dec 2004, Danish, 100, Nicolas Winding Refn, Nicolas Winding Refn, 7.4, NOT RATED, tt0396184, 11218, Action  Crime  Drama, 3 wins & 15 nominations.
Welcome to Mooseport, 2004, 20 Feb 2004, English, 110, Doug Richardson (story)  Tom Schulman (screenplay), Donald Petrie, 5.2, PG-13, tt0361925, 10163, Comedy  Romance, N/A
Control, 2004, 31 Mar 2005, English, 101, Todd Slavkin  Darren Swimmer, Tim Hunter, 6.2, R, tt0374584, 5968, Crime  Sci-Fi  Thriller, 1 nomination.
Mr 3000, 2004, 17 Sep 2004, English, 104, Eric Champnella (story)  Keith Mitchell (story)  Eric Champnella (screenplay)  Keith Mitchell (screenplay)  Howard Michael Gould (screenplay), Charles Stone III, 5.5, PG-13, tt0339412, 11525, Comedy  Drama  Romance, 1 win & 5 nominations.
The Place Promised in Our Early Days, 2004, 20 Nov 2004, Japanese, 91, Makoto Shinkai (story)  Makoto Shinkai (screenplay)  Steven Foster (adaptation), Makoto Shinkai, 7.3, N/A, tt0381348, 6889, Animation  Drama  Romance, 1 win.
'Chô' kowai hanashi A: yami no karasu, 2004, 28 Mar 2005, Japanese, 80, Yumeaki Hirayama (short story)  Yoshihiro Hoshino (screenplay)  Hirotoshi Kobayashi (screenplay), Yoshihiro Hoshino, 5.1, N/A, tt0449778, 436, Horror, N/A
'Donnie Darko': Production Diary, 2004, 4 Oct 2004, English, 53, N/A, N/A, 7.0, N/A, tt0437161, 211, Documentary, N/A
(T)Raumschiff Surprise - Periode 1, 2004, 22 Jul 2004, German, 87, Michael Herbig  Alfons Biedermann  Rick Kavanian, Michael Herbig, 5.2, N/A, tt0349047, 9044, Comedy  Sci-Fi, 10 wins & 1 nomination.
10 on Ten, 2004, 26 May 2004, Persian, 88, Abbas Kiarostami, Abbas Kiarostami, 6.9, N/A, tt0407467, 371, Documentary, N/A
11:11, 2004, 28 Feb 2004, English, 95, Michael Bafaro (screenplay)  Michael Bafaro (story)  Pat Bermel (screenplay)  Pat Bermel (story)  Evan Tylor (story), Michael Bafaro, 3.7, R, tt0396401, 1134, Horror  Thriller, 3 nominations.
13dici a tavola, 2004, 12 Nov 2004, Italian, 95, Enrico Oldoini, Enrico Oldoini, 6.3, N/A, tt0420971, 153, Comedy  Drama, 1 win & 1 nomination.
20 Fingers, 2004, 1 Sep 2004, Persian, 72, Mania Akbari, Mania Akbari, 6.9, N/A, tt0424757, 368, Drama, 3 wins & 1 nomination.
20 Funerals, 2004, 27 Jun 2004, English, N/A, Anghus Houvouras, Anghus Houvouras, 5.2, N/A, tt0411058, 215, Action  Crime  Thriller, N/A
30 Days Until I'm Famous, 2004, 7 May 2004, English, 90, Laura Angelica Simon, Gabriela Tagliavini, 5.5, N/A, tt0389721, 296, Comedy  Romance, N/A
50 Ways to Leave Your Lover, 2004, 10 Sep 2004, English, 95, Jordan Hawley, Jordan Hawley, 6.0, R, tt0368555, 954, Comedy  Romance, 1 win.
5ive Days to Midnight, 2004, 07 Jun 2004, English, 210, N/A, N/A, 6.7, N/A, tt0386907, 2,173, Action  Drama  Thriller, 1 nomination.
666: The Demon Child, 2004, 12 Jul 2004, English, 80, Cary Howe (screenplay), Cary Howe, 3.0, R, tt0423793, 551, Horror, N/A
7 mujeres  1 homosexual y Carlos, 2004, 11 Jun 2004, Spanish, N/A, Rene Bueno, Rene Bueno, 4.7, N/A, tt0395429, 143, Comedy  Drama  Romance, N/A
Hanging Out with 9 Dead Gay Guys, 2004, 9 Apr 2004, English, N/A, David Wilkinson, Simon Cox, N/A, N/A, tt2891914, N/A, Documentary  Short, N/A
A Bear Named Winnie, 2004, 12 Dec 2004, English, 90, Simon Vaughan (story)  John Goldsmith  John Kent Harrison, John Kent Harrison, 7.0, PG, tt0437088, 578, Drama  War, 3 wins & 4 nominations.
A Chink in the Armour, 2004, 30 Sep 2005, English, 25, Baun Mah, Baun Mah, 8.1, N/A, tt1000079, 10, Short, N/A
A Christmas Carol, 2004, 2 Dec 2004, Italian, 75, Lorenzo Bassano  Charles Dickens (tale)  Andrea Garello  Linus  Rocco Tanica, Lorenzo Bassano, 5.6, N/A, tt0443734, 85, Comedy  Fantasy, N/A
A Day Without a Mexican, 2004, 6 Aug 2004, English, 100, Sergio Arau  Yareli Arizmendi  Sergio Guerrero, Sergio Arau, 4.7, R, tt0377744, 2713, Comedy  Drama  Fantasy, 3 wins & 2 nominations.
A Driver for Vera, 2004, 29 Jul 2004, Russian, 105, Pavel Chukhray, Pavel Chukhray, 7.3, N/A, tt0416292, 1250, Drama, 7 wins & 7 nominations.
